,Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Outcome
2558,2020-03-21,Illinois,2290.0,2250.0,2112.0,40.0,178.0,All causes
2559,2020-03-28,Illinois,2305.0,2238.0,2100.0,67.0,205.0,All causes
2560,2020-04-04,Illinois,2625.0,2208.0,2081.0,417.0,544.0,All causes
2561,2020-04-11,Illinois,2877.0,2192.0,2065.0,685.0,812.0,All causes
2562,2020-04-18,Illinois,2919.0,2176.0,2042.0,743.0,877.0,All causes
2563,2020-04-25,Illinois,3013.0,2146.0,2014.0,867.0,999.0,All causes
2564,2020-05-02,Illinois,2952.0,2128.0,1993.0,824.0,959.0,All causes
2565,2020-05-09,Illinois,2977.0,2108.0,1978.0,869.0,999.0,All causes
2566,2020-05-16,Illinois,2874.0,2084.0,1958.0,790.0,916.0,All causes
2567,2020-05-23,Illinois,2642.0,2085.0,1954.0,557.0,688.0,All causes
2568,2020-05-30,Illinois,2545.0,2072.0,1944.0,473.0,601.0,All causes
2569,2020-06-06,Illinois,2511.0,2065.0,1935.0,446.0,576.0,All causes
2570,2020-06-13,Illinois,2264.0,2050.0,1924.0,214.0,340.0,All causes
2571,2020-06-20,Illinois,2251.0,2041.0,1910.0,210.0,341.0,All causes
2572,2020-06-27,Illinois,2121.0,2036.0,1904.0,85.0,217.0,All causes
2731,2020-01-04,Indiana,1469.0,1487.0,1383.0,0.0,86.0,All causes
2732,2020-01-11,Indiana,1386.0,1512.0,1407.0,0.0,0.0,All causes
2733,2020-01-18,Indiana,1386.0,1511.0,1407.0,0.0,0.0,All causes
2734,2020-01-25,Indiana,1420.0,1505.0,1408.0,0.0,12.0,All causes
2735,2020-02-01,Indiana,1375.0,1495.0,1395.0,0.0,0.0,All causes
2736,2020-02-08,Indiana,1373.0,1500.0,1397.0,0.0,0.0,All causes
2737,2020-02-15,Indiana,1433.0,1483.0,1381.0,0.0,52.0,All causes
2738,2020-02-22,Indiana,1415.0,1480.0,1377.0,0.0,38.0,All causes
2739,2020-02-29,Indiana,1452.0,1457.0,1361.0,0.0,91.0,All causes
2740,2020-03-07,Indiana,1375.0,1457.0,1360.0,0.0,15.0,All causes
2741,2020-03-14,Indiana,1407.0,1454.0,1356.0,0.0,51.0,All causes
2742,2020-03-21,Indiana,1332.0,1458.0,1358.0,0.0,0.0,All causes
2743,2020-03-28,Indiana,1489.0,1443.0,1342.0,46.0,147.0,All causes
2744,2020-04-04,Indiana,1589.0,1423.0,1327.0,166.0,262.0,All causes
2745,2020-04-11,Indiana,1637.0,1408.0,1313.0,229.0,324.0,All causes
2746,2020-04-18,Indiana,1516.0,1389.0,1294.0,127.0,222.0,All causes
2747,2020-04-25,Indiana,1602.0,1371.0,1274.0,231.0,328.0,All causes
2748,2020-05-02,Indiana,1527.0,1356.0,1260.0,171.0,267.0,All causes
2749,2020-05-09,Indiana,1585.0,1335.0,1244.0,250.0,341.0,All causes
2750,2020-05-16,Indiana,1576.0,1323.0,1232.0,253.0,344.0,All causes
2751,2020-05-23,Indiana,1469.0,1310.0,1218.0,159.0,251.0,All causes
2752,2020-05-30,Indiana,1371.0,1308.0,1215.0,63.0,156.0,All causes
2753,2020-06-06,Indiana,1384.0,1299.0,1207.0,85.0,177.0,All causes
2754,2020-06-13,Indiana,1388.0,1291.0,1204.0,97.0,184.0,All causes
2755,2020-06-20,Indiana,1318.0,1291.0,1202.0,27.0,116.0,All causes
2756,2020-06-27,Indiana,1359.0,1289.0,1200.0,70.0,159.0,All causes
2915,2020-01-04,Iowa,663.0,705.0,647.0,0.0,16.0,All causes
2916,2020-01-11,Iowa,647.0,710.0,650.0,0.0,0.0,All causes
2917,2020-01-18,Iowa,619.0,711.0,650.0,0.0,0.0,All causes
2918,2020-01-25,Iowa,640.0,705.0,644.0,0.0,0.0,All causes
2919,2020-02-01,Iowa,615.0,705.0,646.0,0.0,0.0,All causes
2920,2020-02-08,Iowa,643.0,702.0,644.0,0.0,0.0,All causes
2921,2020-02-15,Iowa,606.0,697.0,640.0,0.0,0.0,All causes
2922,2020-02-22,Iowa,649.0,692.0,630.0,0.0,19.0,All causes
2923,2020-02-29,Iowa,649.0,693.0,631.0,0.0,18.0,All causes
2924,2020-03-07,Iowa,631.0,684.0,625.0,0.0,6.0,All causes
2925,2020-03-14,Iowa,640.0,667.0,612.0,0.0,28.0,All causes
2926,2020-03-21,Iowa,601.0,664.0,608.0,0.0,0.0,All causes
2927,2020-03-28,Iowa,599.0,663.0,605.0,0.0,0.0,All causes
2928,2020-04-04,Iowa,614.0,662.0,602.0,0.0,12.0,All causes
2929,2020-04-11,Iowa,602.0,654.0,594.0,0.0,8.0,All causes
2930,2020-04-18,Iowa,640.0,646.0,591.0,0.0,49.0,All causes
2931,2020-04-25,Iowa,589.0,646.0,592.0,0.0,0.0,All causes
2932,2020-05-02,Iowa,676.0,638.0,581.0,38.0,95.0,All causes
2933,2020-05-09,Iowa,703.0,634.0,579.0,69.0,124.0,All causes
2934,2020-05-16,Iowa,674.0,624.0,567.0,50.0,107.0,All causes
2935,2020-05-23,Iowa,620.0,610.0,558.0,10.0,62.0,All causes
2936,2020-05-30,Iowa,631.0,609.0,558.0,22.0,73.0,All causes
2937,2020-06-06,Iowa,597.0,613.0,557.0,0.0,40.0,All causes
2938,2020-06-13,Iowa,589.0,608.0,554.0,0.0,35.0,All causes
2939,2020-06-20,Iowa,565.0,612.0,556.0,0.0,9.0,All causes
2940,2020-06-27,Iowa,542.0,603.0,553.0,0.0,0.0,All causes
3099,2020-01-04,Kansas,590.0,635.0,577.0,0.0,13.0,All causes
3100,2020-01-11,Kansas,560.0,639.0,582.0,0.0,0.0,All causes
3101,2020-01-18,Kansas,575.0,636.0,579.0,0.0,0.0,All causes
3102,2020-01-25,Kansas,572.0,627.0,571.0,0.0,1.0,All causes
3103,2020-02-01,Kansas,547.0,616.0,562.0,0.0,0.0,All causes
3104,2020-02-08,Kansas,508.0,624.0,568.0,0.0,0.0,All causes
3105,2020-02-15,Kansas,580.0,612.0,558.0,0.0,22.0,All causes
3106,2020-02-22,Kansas,565.0,611.0,559.0,0.0,6.0,All causes
3107,2020-02-29,Kansas,551.0,610.0,557.0,0.0,0.0,All causes
3108,2020-03-07,Kansas,580.0,608.0,555.0,0.0,25.0,All causes
3109,2020-03-14,Kansas,527.0,603.0,551.0,0.0,0.0,All causes
3110,2020-03-21,Kansas,519.0,593.0,543.0,0.0,0.0,All causes
3111,2020-03-28,Kansas,524.0,586.0,536.0,0.0,0.0,All causes
3112,2020-04-04,Kansas,551.0,574.0,524.0,0.0,27.0,All causes
3113,2020-04-11,Kansas,530.0,564.0,515.0,0.0,15.0,All causes
3114,2020-04-18,Kansas,550.0,552.0,505.0,0.0,45.0,All causes
3115,2020-04-25,Kansas,546.0,548.0,501.0,0.0,45.0,All causes
3116,2020-05-02,Kansas,525.0,546.0,499.0,0.0,26.0,All causes
3117,2020-05-09,Kansas,506.0,544.0,495.0,0.0,11.0,All causes
3118,2020-05-16,Kansas,535.0,541.0,492.0,0.0,43.0,All causes
3119,2020-05-23,Kansas,525.0,537.0,489.0,0.0,36.0,All causes
3120,2020-05-30,Kansas,509.0,532.0,486.0,0.0,23.0,All causes
3121,2020-06-06,Kansas,505.0,530.0,482.0,0.0,23.0,All causes
3122,2020-06-13,Kansas,512.0,536.0,486.0,0.0,26.0,All causes
3123,2020-06-20,Kansas,507.0,535.0,486.0,0.0,21.0,All causes
3124,2020-06-27,Kansas,526.0,535.0,486.0,0.0,40.0,All causes
3283,2020-01-04,Kentucky,1091.0,1099.0,1023.0,0.0,68.0,All causes
3284,2020-01-11,Kentucky,1055.0,1105.0,1028.0,0.0,27.0,All causes
3285,2020-01-18,Kentucky,1040.0,1096.0,1022.0,0.0,18.0,All causes
3286,2020-01-25,Kentucky,940.0,1093.0,1017.0,0.0,0.0,All causes
3287,2020-02-01,Kentucky,975.0,1063.0,992.0,0.0,0.0,All causes
3288,2020-02-08,Kentucky,961.0,1069.0,996.0,0.0,0.0,All causes
3289,2020-02-15,Kentucky,958.0,1074.0,999.0,0.0,0.0,All causes
3290,2020-02-22,Kentucky,998.0,1073.0,1002.0,0.0,0.0,All causes
3291,2020-02-29,Kentucky,1024.0,1062.0,991.0,0.0,33.0,All causes
3292,2020-03-07,Kentucky,1008.0,1063.0,991.0,0.0,17.0,All causes
3293,2020-03-14,Kentucky,1021.0,1060.0,988.0,0.0,33.0,All causes
3294,2020-03-21,Kentucky,952.0,1051.0,978.0,0.0,0.0,All causes
3295,2020-03-28,Kentucky,940.0,1035.0,966.0,0.0,0.0,All causes
3296,2020-04-04,Kentucky,1049.0,1036.0,964.0,13.0,85.0,All causes
3297,2020-04-11,Kentucky,1029.0,1031.0,961.0,0.0,68.0,All causes
3298,2020-04-18,Kentucky,967.0,1018.0,949.0,0.0,18.0,All causes
3299,2020-04-25,Kentucky,977.0,1010.0,939.0,0.0,38.0,All causes
3300,2020-05-02,Kentucky,996.0,994.0,926.0,2.0,70.0,All causes
3301,2020-05-09,Kentucky,997.0,979.0,909.0,18.0,88.0,All causes
3302,2020-05-16,Kentucky,996.0,965.0,896.0,31.0,100.0,All causes
3303,2020-05-23,Kentucky,983.0,956.0,890.0,27.0,93.0,All causes
3304,2020-05-30,Kentucky,991.0,961.0,893.0,30.0,98.0,All causes
3305,2020-06-06,Kentucky,894.0,956.0,890.0,0.0,4.0,All causes
3306,2020-06-13,Kentucky,988.0,958.0,888.0,30.0,100.0,All causes
3307,2020-06-20,Kentucky,966.0,960.0,891.0,6.0,75.0,All causes
3308,2020-06-27,Kentucky,941.0,956.0,890.0,0.0,51.0,All causes
3467,2020-01-04,Louisiana,925.0,1015.0,935.0,0.0,0.0,All causes
3468,2020-01-11,Louisiana,960.0,1018.0,936.0,0.0,24.0,All causes
3469,2020-01-18,Louisiana,953.0,1030.0,952.0,0.0,1.0,All causes
3470,2020-01-25,Louisiana,961.0,1042.0,963.0,0.0,0.0,All causes
3471,2020-02-01,Louisiana,972.0,1039.0,961.0,0.0,11.0,All causes
3472,2020-02-08,Louisiana,960.0,1039.0,958.0,0.0,2.0,All causes
3473,2020-02-15,Louisiana,951.0,1028.0,945.0,0.0,6.0,All causes
3474,2020-02-22,Louisiana,953.0,1000.0,924.0,0.0,29.0,All causes
3475,2020-02-29,Louisiana,999.0,997.0,922.0,2.0,77.0,All causes
3476,2020-03-07,Louisiana,964.0,989.0,913.0,0.0,51.0,All causes
3477,2020-03-14,Louisiana,994.0,994.0,912.0,0.0,82.0,All causes
3478,2020-03-21,Louisiana,950.0,997.0,916.0,0.0,34.0,All causes
3479,2020-03-28,Louisiana,1236.0,992.0,914.0,244.0,322.0,All causes
3480,2020-04-04,Louisiana,1388.0,977.0,900.0,411.0,488.0,All causes
3481,2020-04-11,Louisiana,1539.0,974.0,898.0,565.0,641.0,All causes
3482,2020-04-18,Louisiana,1367.0,973.0,893.0,394.0,474.0,All causes
3483,2020-04-25,Louisiana,1251.0,966.0,885.0,285.0,366.0,All causes
3484,2020-05-02,Louisiana,1176.0,961.0,882.0,215.0,294.0,All causes
3485,2020-05-09,Louisiana,1138.0,958.0,881.0,180.0,257.0,All causes
3486,2020-05-16,Louisiana,1107.0,951.0,874.0,156.0,233.0,All causes
3487,2020-05-23,Louisiana,1063.0,956.0,874.0,107.0,189.0,All causes
3488,2020-05-30,Louisiana,1052.0,953.0,871.0,99.0,181.0,All causes
3489,2020-06-06,Louisiana,1003.0,942.0,863.0,61.0,140.0,All causes
3490,2020-06-13,Louisiana,940.0,936.0,859.0,4.0,81.0,All causes
3491,2020-06-20,Louisiana,1008.0,932.0,855.0,76.0,153.0,All causes
3492,2020-06-27,Louisiana,1019.0,929.0,848.0,90.0,171.0,All causes
3651,2020-01-04,Maine,320.0,338.0,301.0,0.0,19.0,All causes
3652,2020-01-11,Maine,318.0,341.0,303.0,0.0,15.0,All causes
3653,2020-01-18,Maine,295.0,341.0,304.0,0.0,0.0,All causes
3654,2020-01-25,Maine,307.0,339.0,302.0,0.0,5.0,All causes
3655,2020-02-01,Maine,288.0,337.0,300.0,0.0,0.0,All causes
3656,2020-02-08,Maine,319.0,336.0,299.0,0.0,20.0,All causes
3657,2020-02-15,Maine,333.0,330.0,294.0,3.0,39.0,All causes
3658,2020-02-22,Maine,302.0,336.0,299.0,0.0,3.0,All causes
3659,2020-02-29,Maine,295.0,339.0,303.0,0.0,0.0,All causes
3660,2020-03-07,Maine,316.0,339.0,303.0,0.0,13.0,All causes
3661,2020-03-14,Maine,304.0,339.0,302.0,0.0,2.0,All causes
3662,2020-03-21,Maine,280.0,341.0,304.0,0.0,0.0,All causes
3663,2020-03-28,Maine,282.0,345.0,308.0,0.0,0.0,All causes
3664,2020-04-04,Maine,303.0,341.0,305.0,0.0,0.0,All causes
3665,2020-04-11,Maine,307.0,338.0,302.0,0.0,5.0,All causes
3666,2020-04-18,Maine,313.0,333.0,297.0,0.0,16.0,All causes
3667,2020-04-25,Maine,288.0,325.0,290.0,0.0,0.0,All causes
3668,2020-05-02,Maine,280.0,316.0,282.0,0.0,0.0,All causes
3669,2020-05-09,Maine,297.0,317.0,283.0,0.0,14.0,All causes
3670,2020-05-16,Maine,259.0,313.0,279.0,0.0,0.0,All causes
3671,2020-05-23,Maine,269.0,307.0,273.0,0.0,0.0,All causes
3672,2020-05-30,Maine,306.0,307.0,273.0,0.0,33.0,All causes
3673,2020-06-06,Maine,259.0,307.0,273.0,0.0,0.0,All causes
3674,2020-06-13,Maine,258.0,306.0,272.0,0.0,0.0,All causes
3675,2020-06-20,Maine,278.0,306.0,273.0,0.0,5.0,All causes
3676,2020-06-27,Maine,304.0,307.0,273.0,0.0,31.0,All causes
3835,2020-01-04,Maryland,1049.0,1145.0,1060.0,0.0,0.0,All causes
3836,2020-01-11,Maryland,1035.0,1138.0,1052.0,0.0,0.0,All causes
3837,2020-01-18,Maryland,988.0,1146.0,1061.0,0.0,0.0,All causes
3838,2020-01-25,Maryland,1003.0,1148.0,1063.0,0.0,0.0,All causes
3839,2020-02-01,Maryland,1034.0,1146.0,1062.0,0.0,0.0,All causes
3840,2020-02-08,Maryland,1010.0,1137.0,1055.0,0.0,0.0,All causes
3841,2020-02-15,Maryland,1025.0,1133.0,1052.0,0.0,0.0,All causes
3842,2020-02-22,Maryland,977.0,1122.0,1042.0,0.0,0.0,All causes
3843,2020-02-29,Maryland,1085.0,1113.0,1031.0,0.0,54.0,All causes
3844,2020-03-07,Maryland,1055.0,1105.0,1024.0,0.0,31.0,All causes
3845,2020-03-14,Maryland,1013.0,1100.0,1019.0,0.0,0.0,All causes
3846,2020-03-21,Maryland,1069.0,1084.0,1006.0,0.0,63.0,All causes
3847,2020-03-28,Maryland,1098.0,1083.0,1006.0,15.0,92.0,All causes
3848,2020-04-04,Maryland,1196.0,1075.0,996.0,121.0,200.0,All causes
3849,2020-04-11,Maryland,1358.0,1070.0,991.0,288.0,367.0,All causes
3850,2020-04-18,Maryland,1364.0,1055.0,980.0,309.0,384.0,All causes
3851,2020-04-25,Maryland,1539.0,1037.0,964.0,502.0,575.0,All causes
3852,2020-05-02,Maryland,1526.0,1019.0,946.0,507.0,580.0,All causes
3853,2020-05-09,Maryland,1452.0,1011.0,936.0,441.0,516.0,All causes
3854,2020-05-16,Maryland,1430.0,1007.0,930.0,423.0,500.0,All causes
3855,2020-05-23,Maryland,1334.0,998.0,925.0,336.0,409.0,All causes
3856,2020-05-30,Maryland,1261.0,995.0,924.0,266.0,337.0,All causes
3857,2020-06-06,Maryland,1169.0,1005.0,932.0,164.0,237.0,All causes
3858,2020-06-13,Maryland,1155.0,1007.0,931.0,148.0,224.0,All causes
3859,2020-06-20,Maryland,1056.0,1009.0,932.0,47.0,124.0,All causes
3860,2020-06-27,Maryland,1016.0,1000.0,926.0,16.0,90.0,All causes
4019,2020-01-04,Massachusetts,1238.0,1396.0,1279.0,0.0,0.0,All causes
4020,2020-01-11,Massachusetts,1266.0,1400.0,1283.0,0.0,0.0,All causes
4021,2020-01-18,Massachusetts,1188.0,1410.0,1292.0,0.0,0.0,All causes
4022,2020-01-25,Massachusetts,1300.0,1395.0,1284.0,0.0,16.0,All causes
4023,2020-02-01,Massachusetts,1202.0,1385.0,1270.0,0.0,0.0,All causes
4024,2020-02-08,Massachusetts,1241.0,1355.0,1247.0,0.0,0.0,All causes
4025,2020-02-15,Massachusetts,1258.0,1347.0,1238.0,0.0,20.0,All causes
4026,2020-02-22,Massachusetts,1173.0,1333.0,1227.0,0.0,0.0,All causes
4027,2020-02-29,Massachusetts,1286.0,1311.0,1210.0,0.0,76.0,All causes
4028,2020-03-07,Massachusetts,1222.0,1299.0,1203.0,0.0,19.0,All causes
4029,2020-03-14,Massachusetts,1319.0,1296.0,1203.0,23.0,116.0,All causes
4030,2020-03-21,Massachusetts,1177.0,1287.0,1200.0,0.0,0.0,All causes
4031,2020-03-28,Massachusetts,1296.0,1279.0,1195.0,17.0,101.0,All causes
4032,2020-04-04,Massachusetts,1561.0,1277.0,1197.0,284.0,364.0,All causes
4033,2020-04-11,Massachusetts,2050.0,1269.0,1186.0,781.0,864.0,All causes
4034,2020-04-18,Massachusetts,2504.0,1260.0,1172.0,1244.0,1332.0,All causes
4035,2020-04-25,Massachusetts,2547.0,1237.0,1156.0,1310.0,1391.0,All causes
4036,2020-05-02,Massachusetts,2319.0,1212.0,1131.0,1107.0,1188.0,All causes
4037,2020-05-09,Massachusetts,2077.0,1190.0,1112.0,887.0,965.0,All causes
4038,2020-05-16,Massachusetts,1890.0,1190.0,1111.0,700.0,779.0,All causes
4039,2020-05-23,Massachusetts,1587.0,1183.0,1101.0,404.0,486.0,All causes
4040,2020-05-30,Massachusetts,1365.0,1172.0,1092.0,193.0,273.0,All causes
4041,2020-06-06,Massachusetts,1245.0,1175.0,1094.0,70.0,151.0,All causes
4042,2020-06-13,Massachusetts,1147.0,1173.0,1093.0,0.0,54.0,All causes
4043,2020-06-20,Massachusetts,1139.0,1172.0,1090.0,0.0,49.0,All causes
4044,2020-06-27,Massachusetts,1088.0,1165.0,1080.0,0.0,8.0,All causes
4203,2020-01-04,Michigan,2013.0,2121.0,1987.0,0.0,26.0,All causes
4204,2020-01-11,Michigan,2064.0,2145.0,2009.0,0.0,55.0,All causes
4205,2020-01-18,Michigan,1936.0,2144.0,2013.0,0.0,0.0,All causes
4206,2020-01-25,Michigan,2004.0,2149.0,2019.0,0.0,0.0,All causes
4207,2020-02-01,Michigan,2000.0,2133.0,2002.0,0.0,0.0,All causes
4208,2020-02-08,Michigan,1956.0,2132.0,1996.0,0.0,0.0,All causes
4209,2020-02-15,Michigan,2029.0,2122.0,1994.0,0.0,35.0,All causes
4210,2020-02-22,Michigan,2074.0,2125.0,1998.0,0.0,76.0,All causes
4211,2020-02-29,Michigan,1988.0,2115.0,1993.0,0.0,0.0,All causes
4212,2020-03-07,Michigan,2004.0,2110.0,1986.0,0.0,18.0,All causes
4213,2020-03-14,Michigan,1974.0,2108.0,1980.0,0.0,0.0,All causes
4214,2020-03-21,Michigan,2054.0,2087.0,1959.0,0.0,95.0,All causes
4215,2020-03-28,Michigan,2452.0,2083.0,1958.0,369.0,494.0,All causes
4216,2020-04-04,Michigan,3152.0,2060.0,1943.0,1092.0,1209.0,All causes
4217,2020-04-11,Michigan,3427.0,2050.0,1928.0,1377.0,1499.0,All causes
4218,2020-04-18,Michigan,3202.0,2034.0,1911.0,1168.0,1291.0,All causes
4219,2020-04-25,Michigan,2840.0,2014.0,1892.0,826.0,948.0,All causes
4220,2020-05-02,Michigan,2629.0,1985.0,1866.0,644.0,763.0,All causes
4221,2020-05-09,Michigan,2166.0,1959.0,1847.0,207.0,319.0,All causes
4222,2020-05-16,Michigan,2050.0,1948.0,1832.0,102.0,218.0,All causes
4223,2020-05-23,Michigan,2119.0,1937.0,1817.0,182.0,302.0,All causes
4224,2020-05-30,Michigan,2069.0,1937.0,1816.0,132.0,253.0,All causes
4225,2020-06-06,Michigan,2133.0,1929.0,1810.0,204.0,323.0,All causes
4226,2020-06-13,Michigan,2004.0,1914.0,1801.0,90.0,203.0,All causes
4227,2020-06-20,Michigan,2039.0,1920.0,1800.0,119.0,239.0,All causes
4228,2020-06-27,Michigan,2092.0,1917.0,1796.0,175.0,296.0,All causes
4387,2020-01-04,Minnesota,1009.0,1029.0,951.0,0.0,58.0,All causes
4388,2020-01-11,Minnesota,950.0,1028.0,949.0,0.0,1.0,All causes
4389,2020-01-18,Minnesota,945.0,1032.0,955.0,0.0,0.0,All causes
4390,2020-01-25,Minnesota,957.0,1025.0,949.0,0.0,8.0,All causes
4391,2020-02-01,Minnesota,942.0,1021.0,946.0,0.0,0.0,All causes
4392,2020-02-08,Minnesota,924.0,1012.0,940.0,0.0,0.0,All causes
4393,2020-02-15,Minnesota,945.0,1009.0,931.0,0.0,14.0,All causes
4394,2020-02-22,Minnesota,918.0,1000.0,924.0,0.0,0.0,All causes
4395,2020-02-29,Minnesota,937.0,986.0,914.0,0.0,23.0,All causes
4396,2020-03-07,Minnesota,950.0,974.0,903.0,0.0,47.0,All causes
4397,2020-03-14,Minnesota,887.0,957.0,889.0,0.0,0.0,All causes
4398,2020-03-21,Minnesota,899.0,964.0,890.0,0.0,9.0,All causes
4399,2020-03-28,Minnesota,910.0,962.0,886.0,0.0,24.0,All causes
4400,2020-04-04,Minnesota,928.0,972.0,896.0,0.0,32.0,All causes
4401,2020-04-11,Minnesota,944.0,963.0,890.0,0.0,54.0,All causes
4402,2020-04-18,Minnesota,951.0,952.0,882.0,0.0,69.0,All causes
4403,2020-04-25,Minnesota,1017.0,952.0,879.0,65.0,138.0,All causes
4404,2020-05-02,Minnesota,1046.0,944.0,868.0,102.0,178.0,All causes
4405,2020-05-09,Minnesota,1061.0,931.0,858.0,130.0,203.0,All causes
4406,2020-05-16,Minnesota,1004.0,927.0,855.0,77.0,149.0,All causes
4407,2020-05-23,Minnesota,1007.0,919.0,852.0,88.0,155.0,All causes
4408,2020-05-30,Minnesota,1018.0,912.0,842.0,106.0,176.0,All causes
4409,2020-06-06,Minnesota,1044.0,898.0,827.0,146.0,217.0,All causes
4410,2020-06-13,Minnesota,975.0,890.0,818.0,85.0,157.0,All causes
4411,2020-06-20,Minnesota,929.0,893.0,820.0,36.0,109.0,All causes
4412,2020-06-27,Minnesota,819.0,886.0,819.0,0.0,0.0,All causes
4571,2020-01-04,Mississippi,673.0,709.0,653.0,0.0,20.0,All causes
4572,2020-01-11,Mississippi,647.0,714.0,656.0,0.0,0.0,All causes
4573,2020-01-18,Mississippi,623.0,726.0,669.0,0.0,0.0,All causes
4574,2020-01-25,Mississippi,609.0,726.0,670.0,0.0,0.0,All causes
4575,2020-02-01,Mississippi,603.0,723.0,667.0,0.0,0.0,All causes
4576,2020-02-08,Mississippi,705.0,727.0,671.0,0.0,34.0,All causes
4577,2020-02-15,Mississippi,646.0,724.0,666.0,0.0,0.0,All causes
4578,2020-02-22,Mississippi,626.0,717.0,659.0,0.0,0.0,All causes
4579,2020-02-29,Mississippi,667.0,709.0,653.0,0.0,14.0,All causes
4580,2020-03-07,Mississippi,660.0,703.0,647.0,0.0,13.0,All causes
4581,2020-03-14,Mississippi,621.0,696.0,640.0,0.0,0.0,All causes
4582,2020-03-21,Mississippi,622.0,695.0,637.0,0.0,0.0,All causes
4583,2020-03-28,Mississippi,696.0,689.0,631.0,7.0,65.0,All causes
4584,2020-04-04,Mississippi,704.0,683.0,626.0,21.0,78.0,All causes
4585,2020-04-11,Mississippi,694.0,673.0,618.0,21.0,76.0,All causes
4586,2020-04-18,Mississippi,734.0,667.0,612.0,67.0,122.0,All causes
4587,2020-04-25,Mississippi,746.0,664.0,607.0,82.0,139.0,All causes
4588,2020-05-02,Mississippi,749.0,656.0,600.0,93.0,149.0,All causes
4589,2020-05-09,Mississippi,746.0,658.0,602.0,88.0,144.0,All causes
4590,2020-05-16,Mississippi,781.0,655.0,601.0,126.0,180.0,All causes
4591,2020-05-23,Mississippi,723.0,657.0,602.0,66.0,121.0,All causes
4592,2020-05-30,Mississippi,752.0,661.0,605.0,91.0,147.0,All causes
4593,2020-06-06,Mississippi,737.0,658.0,601.0,79.0,136.0,All causes
4594,2020-06-13,Mississippi,709.0,652.0,597.0,57.0,112.0,All causes
4595,2020-06-20,Mississippi,755.0,646.0,592.0,109.0,163.0,All causes
4596,2020-06-27,Mississippi,744.0,647.0,592.0,97.0,152.0,All causes
4755,2020-01-04,Missouri,1327.0,1483.0,1365.0,0.0,0.0,All causes
4756,2020-01-11,Missouri,1331.0,1500.0,1382.0,0.0,0.0,All causes
4757,2020-01-18,Missouri,1330.0,1508.0,1394.0,0.0,0.0,All causes
4758,2020-01-25,Missouri,1347.0,1499.0,1388.0,0.0,0.0,All causes
4759,2020-02-01,Missouri,1358.0,1502.0,1393.0,0.0,0.0,All causes
4760,2020-02-08,Missouri,1335.0,1485.0,1375.0,0.0,0.0,All causes
4761,2020-02-15,Missouri,1354.0,1480.0,1367.0,0.0,0.0,All causes
4762,2020-02-22,Missouri,1364.0,1465.0,1354.0,0.0,10.0,All causes
4763,2020-02-29,Missouri,1370.0,1453.0,1345.0,0.0,25.0,All causes
4764,2020-03-07,Missouri,1395.0,1437.0,1336.0,0.0,59.0,All causes
4765,2020-03-14,Missouri,1304.0,1424.0,1325.0,0.0,0.0,All causes
4766,2020-03-21,Missouri,1272.0,1413.0,1310.0,0.0,0.0,All causes
4767,2020-03-28,Missouri,1342.0,1398.0,1296.0,0.0,46.0,All causes
4768,2020-04-04,Missouri,1299.0,1382.0,1282.0,0.0,17.0,All causes
4769,2020-04-11,Missouri,1466.0,1370.0,1270.0,96.0,196.0,All causes
4770,2020-04-18,Missouri,1357.0,1345.0,1250.0,12.0,107.0,All causes
4771,2020-04-25,Missouri,1455.0,1341.0,1243.0,114.0,212.0,All causes
4772,2020-05-02,Missouri,1392.0,1331.0,1232.0,61.0,160.0,All causes
4773,2020-05-09,Missouri,1414.0,1322.0,1225.0,92.0,189.0,All causes
4774,2020-05-16,Missouri,1351.0,1307.0,1212.0,44.0,139.0,All causes
4775,2020-05-23,Missouri,1299.0,1297.0,1204.0,2.0,95.0,All causes
4776,2020-05-30,Missouri,1249.0,1297.0,1201.0,0.0,48.0,All causes
4777,2020-06-06,Missouri,1280.0,1287.0,1191.0,0.0,89.0,All causes
4778,2020-06-13,Missouri,1255.0,1286.0,1191.0,0.0,64.0,All causes
4779,2020-06-20,Missouri,1234.0,1295.0,1199.0,0.0,35.0,All causes
4780,2020-06-27,Missouri,1244.0,1288.0,1194.0,0.0,50.0,All causes
4939,2020-01-04,Montana,231.0,243.0,211.0,0.0,20.0,All causes
4940,2020-01-11,Montana,211.0,242.0,211.0,0.0,0.0,All causes
4941,2020-01-18,Montana,202.0,243.0,212.0,0.0,0.0,All causes
4942,2020-01-25,Montana,196.0,244.0,212.0,0.0,0.0,All causes
4943,2020-02-01,Montana,218.0,246.0,214.0,0.0,4.0,All causes
4944,2020-02-08,Montana,205.0,248.0,215.0,0.0,0.0,All causes
4945,2020-02-15,Montana,201.0,247.0,215.0,0.0,0.0,All causes
4946,2020-02-22,Montana,221.0,250.0,218.0,0.0,3.0,All causes
4947,2020-02-29,Montana,238.0,248.0,216.0,0.0,22.0,All causes
4948,2020-03-07,Montana,224.0,245.0,213.0,0.0,11.0,All causes
4949,2020-03-14,Montana,221.0,240.0,208.0,0.0,13.0,All causes
4950,2020-03-21,Montana,230.0,238.0,207.0,0.0,23.0,All causes
4951,2020-03-28,Montana,209.0,232.0,202.0,0.0,7.0,All causes
4952,2020-04-04,Montana,180.0,232.0,202.0,0.0,0.0,All causes
